po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,order_year,order_month,year_month,lead_time_days,original_spend,negotiated_spend,savings,savings_rate,defect_rate,is_delivered,is_partially_delivered,is_pending,is_cancelled,is_completed_delivery,is_compliant
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,Office Supplies,Delivered,706,65.33,62.06,60.0,No,2022,8,2022-08,3.0,46122.979999999996,43814.36,2308.6199999999953,0.05005357416194694,0.08498583569405099,1,0,0,0,1,0
PO-00586,Gamma_Co,2023-11-20,2023-11-30,MRO,Cancelled,169,47.16,43.4,,Yes,2023,11,2023-11,10.0,7970.039999999999,7334.599999999999,635.4399999999996,0.0797285835453774,,0,0,0,1,0,1
PO-00587,Gamma_Co,2022-11-14,2022-11-20,Office Supplies,Pending,880,19.15,18.69,,No,2022,11,2022-11,6.0,16852.0,16447.2,404.7999999999993,0.02402088772845949,,0,0,1,0,0,0
PO-00588,Gamma_Co,2022-08-19,2022-08-25,MRO,Delivered,1860,95.8,92.17,105.0,No,2022,8,2022-08,6.0,178188.0,171436.2,6751.799999999988,0.037891440501043774,0.056451612903225805,1,0,0,0,1,0
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,MRO,Delivered,1677,22.98,21.71,246.0,Yes,2022,7,2022-07,17.0,38537.46,36407.67,2129.790000000001,0.05526544821583988,0.14669051878354203,1,0,0,0,1,1
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,Packaging,Partially Delivered,1131,97.43,91.28,103.0,Yes,2022,5,2022-05,7.0,110193.33,103237.68000000001,6955.649999999994,0.06312224160936052,0.09106984969053934,0,1,0,0,1,1
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,Raw Materials,Cancelled,1419,50.14,43.46,,Yes,2022,1,2022-01,8.0,71148.66,61669.74,9478.920000000006,0.13322696449940175,,0,0,0,1,0,1
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Raw Materials,Pending,790,26.8,25.62,115.0,Yes,2022,2,2022-02,1.0,21172.0,20239.8,932.2000000000007,0.04402985074626869,0.14556962025316456,0,0,1,0,0,1
PO-00593,Gamma_Co,2022-09-08,2022-09-27,MRO,Pending,1547,61.12,53.43,77.0,Yes,2022,9,2022-09,19.0,94552.64,82656.21,11896.429999999993,0.12581806282722505,0.049773755656108594,0,0,1,0,0,1
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Office Supplies,Cancelled,166,95.65,94.48,23.0,Yes,2023,5,2023-05,18.0,15877.900000000001,15683.68,194.22000000000116,0.012232096184004254,0.13855421686746988,0,0,0,1,0,1
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Electronics,Delivered,1903,83.49,82.33,43.0,Yes,2023,9,2023-09,3.0,158881.47,156673.99,2207.4800000000105,0.013893879506527793,0.02259590120861797,1,0,0,0,1,1
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Office Supplies,Partially Delivered,840,83.42,80.35,153.0,Yes,2022,3,2022-03,13.0,70072.8,67494.0,2578.800000000003,0.0368017262047471,0.18214285714285713,0,1,0,0,1,1
PO-00597,Delta_Logistics,2023-04-12,,MRO,Delivered,1200,74.49,64.63,161.0,Yes,2023,4,2023-04,,89388.0,77556.0,11832.0,0.13236676063901195,0.13416666666666666,1,0,0,0,1,1
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72.0,Yes,2023,3,2023-03,17.0,113424.42000000001,103133.09999999999,10291.320000000022,0.09073284218689433,0.04911323328785812,1,0,0,0,1,1
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Office Supplies,Delivered,1981,95.5,94.39,49.0,Yes,2023,10,2023-10,14.0,189185.5,186986.59,2198.9100000000035,0.011623036649214678,0.024734982332155476,1,0,0,0,1,1
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Packaging,Delivered,1062,35.55,32.38,,Yes,2023,8,2023-08,3.0,37754.1,34387.560000000005,3366.5399999999936,0.08917018284106876,,1,0,0,0,1,1
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,MRO,Delivered,1714,55.67,55.09,42.0,Yes,2022,7,2022-07,11.0,95418.38,94424.26000000001,994.1199999999953,0.01041853781210701,0.024504084014002333,1,0,0,0,1,1
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Office Supplies,Delivered,1131,33.35,31.28,23.0,Yes,2023,12,2023-12,15.0,37718.85,35377.68,2341.1699999999983,0.06206896551724134,0.020335985853227233,1,0,0,0,1,1
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Office Supplies,Delivered,683,104.82,101.34,,Yes,2023,1,2023-01,17.0,71592.06,69215.22,2376.8399999999965,0.033199771036061775,,1,0,0,0,1,1
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Packaging,Partially Delivered,562,102.56,90.88,38.0,Yes,2023,5,2023-05,18.0,57638.72,51074.56,6564.1600000000035,0.11388455538221534,0.06761565836298933,0,1,0,0,1,1
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Electronics,Delivered,1824,14.43,14.11,36.0,Yes,2023,2,2023-02,6.0,26320.32,25736.64,583.6800000000003,0.022176022176022187,0.019736842105263157,1,0,0,0,1,1
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Electronics,Partially Delivered,851,76.44,74.76,91.0,Yes,2022,9,2022-09,5.0,65050.439999999995,63620.76,1429.679999999993,0.021978021978021872,0.10693301997649823,0,1,0,0,1,1
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103.0,Yes,2022,6,2022-06,2.0,111756.4,96045.04,15711.36,0.14058577405857742,0.08810949529512403,1,0,0,0,1,1
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,MRO,Delivered,1711,29.14,26.35,48.0,Yes,2023,11,2023-11,17.0,49858.54,45084.850000000006,4773.689999999995,0.09574468085106373,0.028053769725306838,1,0,0,0,1,1
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112.0,Yes,2023,12,2023-12,6.0,81154.74,73496.61,7658.130000000005,0.09436454358673325,0.09403862300587741,0,0,1,0,0,1
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Electronics,Delivered,609,92.39,82.75,29.0,Yes,2022,1,2022-01,8.0,56265.51,50394.75,5870.760000000002,0.10434029656889277,0.047619047619047616,1,0,0,0,1,1
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Office Supplies,Delivered,1674,13.25,11.77,181.0,Yes,2022,4,2022-04,17.0,22180.5,19702.98,2477.5200000000004,0.11169811320754719,0.1081242532855436,1,0,0,0,1,1
PO-00612,Gamma_Co,2023-03-12,2023-03-15,MRO,Delivered,537,77.86,71.18,20.0,Yes,2023,3,2023-03,3.0,41810.82,38223.66,3587.159999999996,0.08579501669663489,0.037243947858473,1,0,0,0,1,1
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Electronics,Delivered,1310,38.05,37.0,45.0,Yes,2022,8,2022-08,18.0,49845.49999999999,48470.0,1375.4999999999927,0.027595269382391447,0.03435114503816794,1,0,0,0,1,1
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,Raw Materials,Delivered,1958,95.53,91.72,308.0,Yes,2022,6,2022-06,10.0,187047.74,179587.76,7459.979999999981,0.03988275934261479,0.15730337078651685,1,0,0,0,1,1
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Office Supplies,Delivered,946,108.6,101.78,146.0,Yes,2023,12,2023-12,3.0,102735.59999999999,96283.88,6451.719999999987,0.06279926335174942,0.1543340380549683,1,0,0,0,1,1
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,Packaging,Partially Delivered,1345,103.06,95.14,,Yes,2023,6,2023-06,6.0,138615.7,127963.3,10652.400000000009,0.07684843780322148,,0,1,0,0,1,1
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,MRO,Delivered,1262,56.63,51.46,,No,2023,4,2023-04,19.0,71467.06,64942.520000000004,6524.539999999994,0.09129436694331618,,1,0,0,0,1,0
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,2022,2,2022-02,20.0,66279.06,60179.76,6099.299999999996,0.09202453987730055,0.099601593625498,0,0,1,0,0,1
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,Electronics,Delivered,1520,93.75,81.63,149.0,Yes,2023,7,2023-07,20.0,142500.0,124077.59999999999,18422.40000000001,0.12928000000000006,0.09802631578947368,1,0,0,0,1,1
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Office Supplies,Delivered,630,40.27,37.54,76.0,Yes,2022,9,2022-09,19.0,25370.100000000002,23650.2,1719.9000000000015,0.06779240129128389,0.12063492063492064,1,0,0,0,1,1
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,Office Supplies,Delivered,839,86.29,82.51,110.0,Yes,2022,5,2022-05,1.0,72397.31000000001,69225.89,3171.420000000013,0.04380577123652816,0.13110846245530394,1,0,0,0,1,1
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Electronics,Delivered,910,14.33,14.07,27.0,Yes,2023,4,2023-04,19.0,13040.3,12803.7,236.59999999999854,0.018143754361479303,0.02967032967032967,1,0,0,0,1,1
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Raw Materials,Delivered,296,64.94,63.61,,Yes,2022,5,2022-05,7.0,19222.239999999998,18828.56,393.67999999999665,0.02048044348629487,,1,0,0,0,1,1
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,MRO,Delivered,1149,33.0,30.65,141.0,Yes,2023,4,2023-04,14.0,37917.0,35216.85,2700.1500000000015,0.07121212121212125,0.1227154046997389,1,0,0,0,1,1
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Electronics,Delivered,203,23.14,20.0,,No,2023,11,2023-11,1.0,4697.42,4060.0,637.4200000000001,0.13569576490924806,,1,0,0,0,1,0
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Office Supplies,Delivered,1729,18.36,16.34,47.0,Yes,2023,6,2023-06,18.0,31744.44,28251.86,3492.579999999998,0.11002178649237468,0.027183342972816656,1,0,0,0,1,1
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Office Supplies,Delivered,1508,79.21,73.27,226.0,Yes,2023,7,2023-07,10.0,119448.68,110491.15999999999,8957.520000000004,0.0749905314985482,0.14986737400530503,1,0,0,0,1,1
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Packaging,Partially Delivered,1046,44.65,40.1,165.0,No,2023,9,2023-09,13.0,46703.9,41944.6,4759.300000000003,0.10190369540873466,0.1577437858508604,0,1,0,0,1,0
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Office Supplies,Delivered,1159,78.99,71.69,14.0,Yes,2022,11,2022-11,3.0,91549.40999999999,83088.70999999999,8460.699999999997,0.09241676161539433,0.012079378774805867,1,0,0,0,1,1
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Electronics,Delivered,746,16.99,15.35,69.0,No,2023,3,2023-03,6.0,12674.539999999999,11451.1,1223.4399999999987,0.09652736904061203,0.09249329758713137,1,0,0,0,1,0
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,Packaging,Delivered,1358,42.21,38.75,128.0,Yes,2023,9,2023-09,16.0,57321.18,52622.5,4698.68,0.08197109689647003,0.09425625920471281,1,0,0,0,1,1
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Office Supplies,Delivered,1293,63.53,59.42,79.0,Yes,2023,6,2023-06,11.0,82144.29000000001,76830.06,5314.2300000000105,0.06469384542735727,0.06109822119102862,1,0,0,0,1,1
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Electronics,Delivered,1142,86.85,74.28,30.0,Yes,2023,3,2023-03,11.0,99182.7,84827.76,14354.940000000002,0.1447322970639033,0.02626970227670753,1,0,0,0,1,1
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,MRO,Delivered,1120,42.17,37.47,33.0,Yes,2023,7,2023-07,11.0,47230.4,41966.4,5264.0,0.11145364002845624,0.029464285714285714,1,0,0,0,1,1
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,MRO,Delivered,1058,71.3,62.04,,Yes,2023,4,2023-04,12.0,75435.4,65638.31999999999,9797.080000000002,0.12987377279102388,,1,0,0,0,1,1
PO-00636,Epsilon_Group,2022-06-12,,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,2022,6,2022-06,,13153.140000000001,12300.859999999999,852.2800000000025,0.06479669493368141,0.03496503496503497,1,0,0,0,1,1
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,MRO,Delivered,1823,70.66,66.92,202.0,Yes,2023,5,2023-05,12.0,128813.18,121995.16,6818.0199999999895,0.052929521652986054,0.11080636313768513,1,0,0,0,1,1
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Office Supplies,Delivered,1007,33.29,28.48,49.0,Yes,2023,4,2023-04,4.0,33523.03,28679.36,4843.669999999998,0.14448783418443972,0.04865938430983118,1,0,0,0,1,1
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Packaging,Delivered,1061,12.68,12.36,56.0,No,2022,9,2022-09,15.0,13453.48,13113.96,339.52000000000044,0.025236593059936942,0.0527803958529689,1,0,0,0,1,0
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,MRO,Pending,502,91.84,82.33,,Yes,2022,9,2022-09,15.0,46103.68,41329.659999999996,4774.020000000004,0.10354965156794434,,0,0,1,0,0,1
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Packaging,Delivered,1277,13.17,11.63,199.0,No,2023,10,2023-10,4.0,16818.09,14851.51,1966.58,0.11693242217160212,0.1558339859044636,1,0,0,0,1,0
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Packaging,Delivered,961,92.72,88.49,22.0,Yes,2022,10,2022-10,13.0,89103.92,85038.89,4065.029999999999,0.045621225194132864,0.022892819979188347,1,0,0,0,1,1
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Packaging,Delivered,267,62.5,61.18,17.0,Yes,2023,6,2023-06,14.0,16687.5,16335.06,352.4400000000005,0.02112000000000003,0.06367041198501873,1,0,0,0,1,1
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Raw Materials,Cancelled,523,102.08,99.59,,Yes,2023,5,2023-05,6.0,53387.84,52085.57,1302.2699999999968,0.024392633228840065,,0,0,0,1,0,1
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Electronics,Pending,481,90.49,77.17,,Yes,2023,10,2023-10,19.0,43525.689999999995,37118.770000000004,6406.919999999991,0.14719858547905826,,0,0,1,0,0,1
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Office Supplies,Delivered,390,103.81,100.12,20.0,Yes,2022,9,2022-09,7.0,40485.9,39046.8,1439.0999999999985,0.03554570850592425,0.05128205128205128,1,0,0,0,1,1
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Packaging,Delivered,600,43.43,38.76,22.0,Yes,2022,10,2022-10,16.0,26058.0,23256.0,2802.0,0.10752935758692149,0.03666666666666667,1,0,0,0,1,1
PO-00648,Delta_Logistics,2023-03-27,,Office Supplies,Delivered,1685,84.58,75.21,253.0,No,2023,3,2023-03,,142517.3,126728.84999999999,15788.449999999997,0.11078269094348545,0.15014836795252226,1,0,0,0,1,0
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Packaging,Cancelled,1362,46.64,42.85,33.0,Yes,2022,3,2022-03,10.0,63523.68,58361.700000000004,5161.979999999996,0.08126072041166374,0.024229074889867842,0,0,0,1,0,1
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Electronics,Pending,1327,59.57,56.44,169.0,Yes,2024,1,2024-01,3.0,79049.39,74895.87999999999,4153.510000000009,0.052543226456270055,0.12735493594574226,0,0,1,0,0,1
PO-00651,Epsilon_Group,2022-10-20,,MRO,Delivered,1807,69.47,60.0,50.0,Yes,2022,10,2022-10,,125532.29,108420.0,17112.289999999994,0.13631783503670644,0.02767017155506364,1,0,0,0,1,1
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Office Supplies,Pending,406,91.73,89.13,,Yes,2022,8,2022-08,8.0,37242.380000000005,36186.78,1055.6000000000058,0.028344053199607696,,0,0,1,0,0,1
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Raw Materials,Partially Delivered,72,103.0,89.49,1.0,No,2022,10,2022-10,12.0,7416.0,6443.28,972.7200000000003,0.13116504854368935,0.013888888888888888,0,1,0,0,1,0
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Office Supplies,Delivered,1835,83.5,82.36,85.0,No,2022,12,2022-12,10.0,153222.5,151130.6,2091.899999999994,0.013652694610778405,0.04632152588555858,1,0,0,0,1,0
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Electronics,Pending,571,49.98,45.58,,No,2022,11,2022-11,16.0,28538.579999999998,26026.18,2512.399999999998,0.08803521408563418,,0,0,1,0,0,0
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Packaging,Delivered,1831,52.24,50.44,60.0,Yes,2023,7,2023-07,1.0,95651.44,92355.64,3295.800000000003,0.03445635528330784,0.03276897870016385,1,0,0,0,1,1
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Office Supplies,Pending,1910,77.15,68.49,170.0,Yes,2022,3,2022-03,14.0,147356.5,130815.9,16540.600000000006,0.11224886584575507,0.08900523560209424,0,0,1,0,0,1
PO-00658,Gamma_Co,2022-05-22,2022-05-31,Electronics,Partially Delivered,1173,32.12,29.18,,Yes,2022,5,2022-05,9.0,37676.759999999995,34228.14,3448.6199999999953,0.09153175591531745,,0,1,0,0,1,1
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Packaging,Partially Delivered,851,20.44,19.22,22.0,Yes,2022,6,2022-06,13.0,17394.440000000002,16356.22,1038.220000000003,0.059686888454011905,0.025851938895417155,0,1,0,0,1,1
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,MRO,Cancelled,1253,43.38,38.01,34.0,Yes,2022,8,2022-08,13.0,54355.14000000001,47626.53,6728.610000000008,0.12378976486860317,0.02713487629688747,0,0,0,1,0,1
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Electronics,Delivered,1296,38.0,33.42,33.0,Yes,2023,1,2023-01,18.0,49248.0,43312.32,5935.68,0.12052631578947369,0.02546296296296296,1,0,0,0,1,1
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,2023,12,2023-12,18.0,80901.52,78091.34,2810.1800000000076,0.0347358121330725,0.11167256189994947,1,0,0,0,1,1
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Office Supplies,Delivered,811,31.8,30.33,58.0,Yes,2022,6,2022-06,13.0,25789.8,24597.629999999997,1192.170000000002,0.046226415094339696,0.07151664611590629,1,0,0,0,1,1
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Electronics,Delivered,1732,15.37,14.7,38.0,Yes,2023,12,2023-12,18.0,26620.84,25460.399999999998,1160.4400000000023,0.043591411841249275,0.021939953810623556,1,0,0,0,1,1
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Packaging,Delivered,491,12.01,11.67,47.0,Yes,2022,8,2022-08,20.0,5896.91,5729.97,166.9399999999996,0.02830974188176513,0.09572301425661914,1,0,0,0,1,1
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Packaging,Cancelled,1681,99.88,96.38,90.0,Yes,2022,3,2022-03,4.0,167898.28,162014.78,5883.5,0.035042050460552664,0.05353955978584176,0,0,0,1,0,1
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Raw Materials,Partially Delivered,818,51.89,47.85,12.0,Yes,2023,3,2023-03,4.0,42446.020000000004,39141.3,3304.720000000001,0.07785700520331472,0.014669926650366748,0,1,0,0,1,1
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Office Supplies,Delivered,1065,47.49,41.42,113.0,Yes,2023,2,2023-02,11.0,50576.85,44112.3,6464.549999999996,0.12781638239629386,0.10610328638497653,1,0,0,0,1,1
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,2022,12,2022-12,12.0,104961.84,93791.82,11170.01999999999,0.10641981885988269,0.0407725321888412,1,0,0,0,1,1
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,2023,7,2023-07,7.0,18255.15,16814.4,1440.75,0.07892293407613742,0.10619469026548672,1,0,0,0,1,1
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Packaging,Pending,1089,102.66,89.21,33.0,Yes,2023,4,2023-04,13.0,111796.73999999999,97149.68999999999,14647.050000000003,0.13101500097408927,0.030303030303030304,0,0,1,0,0,1
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,2023,3,2023-03,2.0,72687.63,70450.56999999999,2237.060000000012,0.030776350804119106,0.14863258026159334,1,0,0,0,1,0
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Electronics,Delivered,385,18.23,17.74,,Yes,2022,3,2022-03,11.0,7018.55,6829.9,188.65000000000055,0.026878771256171222,,1,0,0,0,1,1
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,2022,7,2022-07,17.0,89786.31999999999,76687.52,13098.799999999988,0.14588859416445613,0.028384279475982533,1,0,0,0,1,1
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Raw Materials,Delivered,307,95.36,83.63,29.0,Yes,2023,3,2023-03,20.0,29275.52,25674.41,3601.1100000000006,0.12300755033557048,0.09446254071661238,1,0,0,0,1,1
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Office Supplies,Delivered,546,101.2,97.82,21.0,Yes,2023,2,2023-02,5.0,55255.200000000004,53409.719999999994,1845.4800000000105,0.0333992094861662,0.038461538461538464,1,0,0,0,1,1
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Raw Materials,Delivered,945,57.01,55.14,147.0,No,2023,8,2023-08,20.0,53874.45,52107.3,1767.1499999999942,0.032801262936326854,0.15555555555555556,1,0,0,0,1,0
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,MRO,Pending,209,72.71,64.34,39.0,Yes,2023,12,2023-12,13.0,15196.39,13447.060000000001,1749.329999999998,0.11511483977444631,0.18660287081339713,0,0,1,0,0,1
PO-00679,Beta_Supplies,2022-01-21,,Packaging,Delivered,1548,25.03,22.87,,Yes,2022,1,2022-01,,38746.44,35402.76,3343.6800000000003,0.08629644426687974,,1,0,0,0,1,1
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Raw Materials,Delivered,901,108.63,106.3,141.0,Yes,2023,8,2023-08,10.0,97875.62999999999,95776.3,2099.329999999987,0.0214489551689219,0.1564927857935627,1,0,0,0,1,1
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Packaging,Delivered,1737,32.7,31.02,48.0,Yes,2023,1,2023-01,17.0,56799.9,53881.74,2918.1600000000035,0.051376146788990884,0.027633851468048358,1,0,0,0,1,1
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,Raw Materials,Delivered,1981,102.43,90.99,204.0,Yes,2023,5,2023-05,18.0,202913.83000000002,180251.19,22662.640000000014,0.1116860294835498,0.10297829379101464,1,0,0,0,1,1
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,MRO,Pending,739,68.47,66.09,19.0,Yes,2022,1,2022-01,19.0,50599.33,48840.51,1758.8199999999997,0.034759748795092735,0.02571041948579161,0,0,1,0,0,1
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,2022,12,2022-12,1.0,119301.0,109844.32,9456.679999999993,0.0792673992673992,0.09782608695652174,1,0,0,0,1,1
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Office Supplies,Cancelled,429,58.95,55.35,59.0,No,2022,11,2022-11,4.0,25289.550000000003,23745.15,1544.4000000000015,0.06106870229007639,0.13752913752913754,0,0,0,1,0,0
PO-00686,Gamma_Co,2023-02-04,,Electronics,Delivered,1618,32.76,28.41,62.0,Yes,2023,2,2023-02,,53005.68,45967.38,7038.300000000003,0.13278388278388284,0.038318912237330034,1,0,0,0,1,1
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Packaging,Delivered,1006,27.7,23.66,101.0,No,2023,3,2023-03,1.0,27866.2,23801.96,4064.2400000000016,0.14584837545126358,0.10039761431411531,1,0,0,0,1,0
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Electronics,Partially Delivered,740,32.53,29.35,84.0,Yes,2023,7,2023-07,9.0,24072.2,21719.0,2353.2000000000007,0.0977559176145097,0.11351351351351352,0,1,0,0,1,1
PO-00689,Gamma_Co,2023-07-14,,Raw Materials,Delivered,1500,29.19,27.24,72.0,Yes,2023,7,2023-07,,43785.0,40860.0,2925.0,0.06680369989722508,0.048,1,0,0,0,1,1
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Office Supplies,Cancelled,1686,88.18,77.15,,Yes,2023,9,2023-09,19.0,148671.48,130074.90000000001,18596.58,0.12508505330006806,,0,0,0,1,0,1
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Raw Materials,Cancelled,1341,42.96,41.75,39.0,Yes,2022,8,2022-08,2.0,57609.36,55986.75,1622.6100000000006,0.028165735567970213,0.029082774049217,0,0,0,1,0,1
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,MRO,Cancelled,1908,16.42,15.31,36.0,Yes,2023,5,2023-05,6.0,31329.360000000004,29211.48,2117.8800000000047,0.06760048721071878,0.018867924528301886,0,0,0,1,0,1
PO-00693,Gamma_Co,2022-08-13,2022-09-02,MRO,Partially Delivered,1650,100.62,90.45,85.0,Yes,2022,8,2022-08,20.0,166023.0,149242.5,16780.5,0.10107334525939177,0.051515151515151514,0,1,0,0,1,1
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,MRO,Delivered,1490,93.57,81.68,29.0,Yes,2022,10,2022-10,13.0,139419.3,121703.20000000001,17716.099999999977,0.1270706422998823,0.019463087248322148,1,0,0,0,1,1
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Raw Materials,Delivered,1241,100.04,97.56,187.0,Yes,2023,3,2023-03,8.0,124149.64000000001,121071.96,3077.6800000000076,0.024790083966413492,0.1506849315068493,1,0,0,0,1,1
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,MRO,Delivered,1915,107.51,102.66,184.0,Yes,2023,5,2023-05,4.0,205881.65000000002,196593.9,9287.75000000003,0.04511208259696786,0.09608355091383812,1,0,0,0,1,1
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,Raw Materials,Delivered,1116,25.65,24.28,121.0,Yes,2022,1,2022-01,15.0,28625.399999999998,27096.48,1528.9199999999983,0.05341130604288493,0.10842293906810035,1,0,0,0,1,1
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Raw Materials,Delivered,1629,48.63,43.28,260.0,Yes,2023,2,2023-02,5.0,79218.27,70503.12,8715.150000000009,0.11001439440674492,0.1596071209330878,1,0,0,0,1,1
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Office Supplies,Delivered,334,82.54,74.63,,Yes,2022,12,2022-12,7.0,27568.36,24926.42,2641.9400000000023,0.09583232372183192,,1,0,0,0,1,1
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Packaging,Delivered,446,80.63,70.37,,Yes,2023,11,2023-11,20.0,35960.979999999996,31385.02,4575.9599999999955,0.12724792260945048,,1,0,0,0,1,1
